id,phone_number,address
03596693X2,0359669454,"3470 WARBURTON HWY OS RITE WAY SUPMKT, WARBURTON"
02980701X2,0298071237,"690 VICTORIA RD OPP HATTON ST, RYDE"
02936510X2,0293655107,"53 WAIROA ST NR BLAIR ST, NORTH BONDI"
03969971X2,0396996490,"167 VICTORIA AVE , ALBERT PARK"
07339105X2,0733912589,"28 VICTORIA TCE NR KING ST, ANNERLEY"
03596711X2,0359671101,"2876 WARBURTON HWY , WESBURN"
03596720X1,0359672107,"2450 WARBURTON HWY INSIDE SHOPPING CE, YARRA JUNCTION"
02968400X2,0296841987,"402 VICTORIA RD , RYDALMERE"
08822306X2,0882234298,"139 WAKEFIELD ST NR PULTENEY ST, ADELAIDE"
02955900X2,0295591000,"245 WARDELL RD CNR BEDFORD CRES, DULWICH HILL"
02956437X2,0295642646,"161 WARDELL RD , DULWICH HILL"
02956000X2,0295600636,"1 WARDELL RD NR NEW CANTERBURY, DULWICH HILL"
07385510X1,0738551317,"318 WARDELL ST NR SAMFORD RD, ENOGGERA"
02955917X2,0295593322,"114 WARDELL RD NR BASS RD, EARLWOOD"
07462550X2,0746255008,"57 VICTORIA ST NEAR HANDY STORE, ST GEORGE"
03582980X2,0358298200,"4 VICTORIA ST , TALLYGAROOPNA"
02655115X2,0265511006,"33 VICTORIA ST NR STEVENSON ST, TAREE"
02655245X2,0265524896,"155 VICTORIA ST OS CENTREPOINT ARC, TAREE"
03948010X2,0394804237,"246 VICTORIA RD NR DARABIN RD, THORNBURY"
07409031X1,0740903927,"60 VICTORIA PDE JUMULA DUBBIN HSTL, THURSDAY ISLAND"
08897500Y1,0889750662,"0 VICTORIA HWY MYATT COMMUNITY, TIMBER CREEK"
02982522X2,0298253889,"44 WALDER RD NR CHEMIST, HAMMONDVILLE"
08979179X2,0897915146,"151 VICTORIA ST O/S EXCH ON VERGE, BUNBURY"
08979173X2,0897914016,"36 VICTORIA ST NR SYMMONS ST, BUNBURY"
03989937X2,0398990269,"54 VICTORIA ST CNR RUTLAND RD, BOX HILL"
02974403X2,0297443460,"1 VICTORIA ST NR BURWOOD RD, BURWOOD"
03938737X2,0393872219,"146 VICTORIA ST NR LYGON ST, BRUNSWICK EAST"
08862500Y1,0886250154,"16 WARE AVE NR HIGHFOLD ST, KOONIBBA"
02974361X2,0297437197,"144 WALDRON RD OS POST OFFICE, CHESTER HILL"
07478554X2,0747855828,"46 WALKER ST OPP HIGH SCHOOL, COLLINSVILLE"
02941112X2,0294113476,"224 VICTORIA AVE NEAR OLGA ST, CHATSWOOD"
07328422X2,0732847891,"74 VICTORIA AVE CNR ARTHUR ST, WOODY POINT"
03623116X2,0362311871,"1 VICTORIA DOCK  NR MURES REST, HOBART"
02666216X2,0266624695,"136 WALKER ST CNR CANTERBURY ST, CASINO"
07412311X2,0741234037,"194 WALKER ST NR NEPTUNE ST, MARYBOROUGH"
07412313X2,0741234045,"94 WALKER ST NR TOOLEY ST, MARYBOROUGH"
07412302X1,0741232694,"185 WALKER ST HSPTL TRNGL AREA, MARYBOROUGH"
08839101X2,0883916923,"5 WALKER ST OS WOOLWORTHS, MT BARKER"
02665107X2,0266512706,"45 VICTORIA ST CNR DIBBS ST, COFFS HARBOUR"
07406681X2,0740668509,"230 VICTORIA ST NR TOOHEY ST, CARDWELL"
08809150Y2,0880915907,"0 WARRALI ST , WILCANNIA"
03987602X2,0398763392,"174 WARRANDYTE RD DICKSON CR NEAR, RINGWOOD NORTH"
07462317X2,0746231664,"0 WARREGO HWY NR CREEK ST, AMBY"
02936806X1,0293681502,"438 VICTORIA ST ST VINCENTS CLINIC, DARLINGHURST"
02938011X2,0293806746,"274 VICTORIA RD OS NITE OWL STORE, DARLINGHURST"
02936822X2,0293681257,"358 VICTORIA ST OS CAMELOT INN, DARLINGHURST"
02935846X2,0293581768,"438 VICTORIA ST OS ST VINCNTS CLNC, DARLINGHURST"
07466230X2,0746623037,"0 WARREGO HWY NR NICHOLSON ST, DALBY"
07462683X2,0746268320,"0 WARREGO HWY , MUCKADILLA"
08956117X2,0895611209,"2 WALKER ST NR YANCHEP BEACH R, YANCHEP"
02493800X2,0249380301,"8 VINCENT ST , MULBRING"
02933113X2,0293316172,"231 VICTORIA ST OPP, DARLINGHURST"
02936009X2,0293603217,"326 VICTORIA ST OPP, DARLINGHURST"
02688206X2,0268822032,"26 VICTORIA ST , DUBBO"
02688412X2,0268841290,"42 VICTORIA ST , DUBBO"
08826900X2,0882691578,"42 WARREN AVE NEAR, BLAIR ATHOL"
02684725X2,0268472701,"15 WARREN RD OS POST OFFICE, GILGANDRA"
08975612X2,0897561320,"31 WARREN RD , NANNUP"
03958047X2,0395802009,"91 WARREN RD , PARKDALE"
02498800X2,0249886241,"9 WARREN ST , SEAHAM"
03988502X2,0398855897,"40 VICTORY BLV NR CNR ALAMEIN AVE, ASHBURTON"
07382401X2,0738241105,"193 VIENNA RD WIMBORNE RD NEAR, ALEXANDRA HILLS"
03544223X2,0354421584,"303 VIEW ST NR LANGSTON ST, BENDIGO"
02499011X2,0249904276,"29 VIEW ST OS HOSPITAL, CESSNOCK"
03545730X2,0354573201,"4 VIEW ST OPP LALBERT HOTEL, LALBERT"
08864228X2,0886423765,"38 VIEW ST , PORT AUGUSTA"
03954624X2,0395464691,"3 VIEW RD CNR COLONSAY RD, SPRINGVALE"
02656832X2,0265683035,"16 WALLACE ST OS SUPERMARKET, MACKSVILLE"
02656811X2,0265681254,"16 WALLACE ST OS SUPERMARKET, MACKSVILLE"
03974368X2,0397436037,"5 WALLACE SQ NR PALMERSTON ST, MELTON"
07384811X2,0738488053,"38 WALLACE ST CNR GAINSBOROGH ST, MOOROOKA"
03528610X2,0352861300,"17 WALLACE ST NR STAUGHTON ST, MEREDITH"
03988508X2,0398851077,"386 WARRIGAL RD NR CNR HIGH ST, ASHBURTON"
03958444X2,0395844288,"270 WARRIGAL RD , CHELTENHAM"
02655463X2,0265546632,"3 WALLIS ST TELEPHONE EXCHANGE, FORSTER"
02484900X2,0248494400,"2 WALLIS ST OS GENERAL STORE, TARAGO"
07546540X2,0754654104,"40 VICTORIA ST NR ROBERT ST, FOREST HILL"
02981623X2,0298162002,"178 VICTORIA RD , GLADESVILLE"
07334114X2,0733413548,"606 WARRIGAL RD NR PADSTOW RD, EIGHT MILE PLAINS"
03956812X2,0395680900,"556 WARRIGAL RD OPP SHOPS, MALVERN EAST"
07335804X2,0733581399,"49 VILLIERS ST NR FORTH ST, NEW FARM"
03502119X2,0350214608,"181 WALNUT AVE NR WILLOW GR, MILDURA"
03502150X2,0350215864,"293 WALNUT AVE PELICAN PLACE, MILDURA"
07409204X2,0740924490,"178 WALSH ST OS POLICE STATION, MAREEBA"
07409209X2,0740924789,"44 WALSH ST CNR DICKSON ST, MAREEBA"
02673218X2,0267323143,"28 WALTER ST CNR BARFF ST, GLEN INNES"
03545005X2,0354503380,"25 VICTORIA ST COMMERCIAL HOTEL, KERANG"
07498431X2,0749843206,"28 WARRIJO ST , ROLLESTON"
02499019X2,0249904165,"223 VINCENT ST NEAR SNAPE STREET, CESSNOCK"
03534822X2,0353482799,"86 VINCENT ST POST OFFICE, DAYLESFORD"
02962114X2,0296215120,"74 WALTERS RD , BLACKTOWN"
02623002X2,0262302602,"3 VICTORIA ST ADJ HALL PO, HALL"
07328118X2,0732813502,"264 WARWICK RD NR BRISBANE ST, CHURCHILL"
03623459X2,0362344054,"12 WARWICK ST CNR CAMPBELL ST, HOBART"
07328159X2,0732811419,"37 WARWICK RD CNR PARK ST, IPSWICH"
08932801X2,0893284806,"2 VIOLET ST NR CHARLES ST, WEST PERTH"
07559246X2,0755924694,"28 VISTA ST NR GOLD COAST HWY, SURFERS PARADISE"
02462848X2,0246282430,"164 WAMINDA AVE NR COLONIAL ST, CAMPBELLTOWN"
07339928X2,0733991306,"PLATFM 2 120 WAMINDA ST QR MORNINGSIDE, MORNINGSIDE"
03956125X2,0395616555,"36 WANDA ST OS SHOPS, MULGRAVE"
03542600X2,0354262101,"8 VICTORIA ST OPP HOTEL, MACEDON"
07495701X2,0749572254,"69 VICTORIA ST NEAR CNR SYDNEY ST, MACKAY"
07495317X2,0749533918,"113 VICTORIA ST NEAR CNR GREGORY *, MACKAY"
07495122X2,0749511142,"83 VICTORIA ST CNR WOOD ST, MACKAY"
07328811X2,0732889053,"494 WARWICK RD OS SHOP, YAMANTO"
07329403X2,0732940541,"502 WARWICK RD NR CUNNINGHAM HWY, YAMANTO"
07499210X2,0749921784,"5 WASHPOOL ST , BILOELA"
03597508X2,0359759867,"34 WANDELLA RD NEAR CNR KARINA ST, MORNINGTON"
08894522X2,0889450457,"1 WANGURI PL WANGURI SHOP CNTR, WANGURI"
02496304X2,0249633236,"57 WATKINS ST , MEREWETHER"
03932933X2,0393290418,"133 VICTORIA ST O/S QUEEN VIC MRKT, MELBOURNE"
02636630X2,0263663091,"46 VICTORIA RD NR POST OFFICE, MILLTHORPE"
08829604X2,0882964365,"35 WHEATLAND ST NR KAURI PDE, SEACLIFF"
08977301X2,0897731249,"0 WHEATLEY COAST RD OS FIRE STATION, QUINNINUP"
03930600X2,0393061626,"110 WHEATSHEAF RD , GLENROY"
07546511X2,0754651182,"77 WILLIAM ST OPP SAMUEL ST, LAIDLEY"
03960223X2,0396021716,"255 WILLIAM ST , MELBOURNE"
03961453X2,0396145995,"22 WILLIAM ST , MELBOURNE"
02434308X2,0243431269,"350 WEST ST CNR OCEANBEACH RD, UMINA BEACH"
02980705X2,0298073210,"12 WEST PDE , WEST RYDE"
02980707X2,0298077392,"1 WEST PDE , WEST RYDE"
08835631X2,0883564965,"9 WEST BEACH RD NR SEAVIEW RD, WEST BEACH"
08952551X2,0895255106,"2 WHITBY ST NR PATERSON ST, MUNDIJONG"
07557812X2,0755781855,"2 WHITE ST CNR NERANG ST, NERANG"
03572240X2,0357221405,"19 WHITE ST NR WHITE & DOYLE, WANGARATTA"
08843118X2,0884319287,"131 WILLIAM ST NR QUEEN ST, NORWOOD"
03624300X2,0362438207,"30 WELLINGTON RD , LINDISFARNE"
03987801X2,0398781419,"143 WHITEHORSE RD NR FRANIS ST, BLACKBURN"
03987804X2,0398782019,"226 WHITEHORSE RD ADJ MOTOR INN, BLACKBURN"
08922712X2,0892271721,"440 WILLIAM ST NR ROBINSON AVE, PERTH"
08932823X2,0893284969,"340 WILLIAM ST NR NEWCASTLE ST, PERTH"
08938425X2,0893840344,"126 WELLINGTON ST NR MANNING ST, MOSMAN PARK"
07382108X2,0738211076,"118 WELLINGTON ST CNR STURGEON ST, ORMISTON"
07349110X1,0734919208,"90 WHITEHORSE RD NR IGA STORE, DAKABIN"
03987403X2,0398743190,"505 WHITEHORSE RD , MITCHAM"
07330003X2,0733006251,"1000 WATERWORKS RD THE GAP VILLAGE, THE GAP"
07330000X2,0733002019,"976 WATERWORKS RD OPP NIGEL ST, THE GAP"
02497502X2,0249751032,"293 WATKINS RD OS POST OFFICE, WANGI WANGI"
07320838X2,0732083437,"39 WATLAND ST NR BARBARELLA DVE, SPRINGWOOD"
02432314X2,0243233160,"4 WATT ST , GOSFORD"
02492759X2,0249271478,"0 WATT ST OS BUS & RAIL TERM, NEWCASTLE"
03627207X2,0362783264,"2 WATTLE AVE NR ASHBOLT CRES, LUTANA"
08922109X1,0892214009,"LVL 4 197 WELLINGTON ST RPH R BLOCK, PERTH"
08932111X2,0893211712,"645 WELLINGTON ST NR MILLIGAN ST, PERTH"
08932507X1,0893253238,"LVL 3 197 WELLINGTON ST RPH A BLK VIC SQ, PERTH"
08932506X1,0893255350,"LVL 3 197 WELLINGTON ST RPH A BLK VIC SQ, PERTH"
03634303X1,0363437194,"350 WESTBURY RD , PROSPECT VALE"
03502415X2,0350241500,"16 WESTCLIFFS AVE NR LAUREL ST, RED CLIFFS"
08825812X2,0882584298,"125 WHITES RD NR WATERLOO CNR RD, SALISBURY NORTH"
08828115X2,0882817481,"125 WHITES RD NR WATERLOO CNR RD, SALISBURY NORTH"
02982509X2,0298250124,"80 WHITFORD RD O/S COMMUNITY CNTR, HINCHINBROOK"
03957127X2,0395718932,"1 WATSON GR CNR GLENHUNTLY RD, GLEN HUNTLY"
03956108X2,0395616566,"60 WATSON RD OS MILK BAR, GLEN WAVERLEY"
07557032X2,0755703376,"4 WATSON ESP NR SUNRISE BLVDE, SURFERS PARADISE"
02931035X2,0293103732,"73 WELLINGTON ST NR PITT ST, WATERLOO"
07553770X2,0755377948,"83 WHITING ST NR TURPIN RD, LABRADOR"
08934503X2,0893451002,"48 WATTLE ST , TUART HILL"
03977223X2,0397723309,"240 WELLS RD NR CNR LYNNE ST, CHELSEA HEIGHTS"
03950917X2,0395095155,"44 WATTLETREE RD , PRAHRAN"
03950900X2,0395090455,"259 WATTLETREE RD , MALVERN"
03950918X2,0395096755,"284 WATTLETREE RD NR TOORONGA RD, MALVERN EAST"
07340993X2,0734099554,"3 WELSBY ST OS POST OFFICE, DUNWICH"
07380815X2,0738085970,"91 WEMBLEY RD , LOGAN CENTRAL"
08945909X2,0894520468,"150 WESTFIELD ST NR VANDA PL OS S/C, MADDINGTON"
03538211X2,0353825503,"49 WAWUNNA RD OPP MILK BAR, HORSHAM"
08826029X2,0882605565,"61 WAY ST DENVER TCE, KILBURN"
03931488X2,0393146868,"2 WEMBLEY AVE NR FRANCIS ST, YARRAVILLE"
07383108X2,0738314969,"73 WICKHAM TCE OS INCHOLM, SPRING HILL"
07383900X2,0738395873,"287 WICKHAM TCE NR BIRLEY ST, SPRING HILL"
07383904X2,0738399183,"149 WICKHAM TCE OS MORRIS TOWERS, SPRING HILL"
02658307X2,0265833854,"11 WAUGH ST NR GORE ST, PORT MACQUARIE"
02936930X2,0293891176,"17 WAVERLEY ST NR HOLLYWOOD AVE, BONDI JUNCTION"
03585500X2,0358552200,"133 WAVERLEY AVE , MERRIGUM"
03980734X2,0398078660,"355 WAVERLEY RD , MT WAVERLEY"
03634409X2,0363447307,"56 WENTWORTH ST NR POLICE YTH CLUB, NEWSTEAD"
02963117X2,0296318309,"220 WENTWORTH AVE OS RAIL STN, PENDLE HILL"
03948256X2,0394825007,"20 WESTGARTH ST NR HIGH ST OPP 55, NORTHCOTE"
03930631X2,0393061920,"111 WIDFORD ST , GLENROY"
02427610X2,0242747654,"156 WENTWORTH ST CNR CHURCH ST, PORT KEMBLA"
02957022X2,0295705784,"17 WESTON RD NR KIMBERLEY RD, HURSTVILLE"
02963730X2,0296374872,"24 WIGRAM ST , HARRIS PARK"
02668010X2,0266801000,"2 WILFRED ST OS POST OFFICE, BILLINUDGEL"
03970402X2,0397048911,"28 WEBB ST , NARRE WARREN"
08857235X2,0885723698,"35 WEBB ST NR COOKE TCE, TAILEM BEND"
03577211X2,0357721120,"2 WEBSTER ST NR DOWNIE ST, ALEXANDRA"
02427611X2,0242743478,"9 WERINGA AVE NR SHOPS, LAKE HEIGHTS"
02956434X2,0295642187,"1 WETHERILL ST NR NORTON ST, LEICHHARDT"
02964703X2,0296471418,"1 WETHERILL ST CRN DERBY ST, SILVERWATER"
07544900X2,0754490271,"257 WEYBA RD NR MARY ST, NOOSAVILLE"
07544993X2,0754499637,"197 WEYBA RD NR SWAN ST, NOOSAVILLE"
07384808X2,0738487439,"58 WILKIE ST CNR GREEN ST, YEERONGPILLY"
08872500X1,0887259745,"276 WEHL ST MT GAMBIER HOSPITA, MT GAMBIER"
08822104X2,0882216426,"20 WEST TCE HINDLEY ST ADJ MC*, ADELAIDE"
08927944X2,0892794555,"2 WEST RD NR OLD PERTH RD, BASSENDEAN"
08927946X2,0892795344,"77 WEST RD NR HARCOURT ST, BASSENDEAN"
07554120X2,0755412073,"13 WILLIAM ST , BEAUDESERT"
08808805X2,0880881247,"54 WILLIAM ST NR JONES ST, BROKEN HILL"
02682817X2,0268281502,"61 WEE WAA ST OS POST OFFICE, WALGETT"
02987418X2,0298748247,"20 WEST PDE OPP HILLVIEW RD, EASTWOOD"
02488980X2,0248898403,"15 WEST PDE NR FITZROY ST, HILL TOP"
02997758X2,0299777878,"2 WEST ESP NR FERRY WHARF, MANLY"
03642304X1,0364234478,"148 WILLIAM ST FOURWAYS SHOP CNTR, DEVONPORT"
02978907X2,0297896392,"210 WILLIAM ST NR BEXLEY RD, EARLWOOD"
03638310X2,0363831107,"179 WELD ST NR OPHIR HOTEL, BEACONSFIELD"
03638312X2,0363831207,"108 WELD ST OPP NR POST OFFICE, BEACONSFIELD"
03513405X2,0351346500,"17 WELL ST IN BUTTERS ST EASE, MORWELL"
08834013X2,0883402960,"65 WELLAND AVE NEAR, WELLAND"
02956429X2,0295642110,"57 WEST ST NR NEW CANTERBURY, PETERSHAM"
02963716X2,0296379810,"54 WILLIAM ST OPP, GRANVILLE"
02432334X2,0243234205,"10 WILLIAM ST PLAZA, GOSFORD"
02432306X2,0243234859,"10 WILLIAM ST PLAZA, GOSFORD"
08932822X2,0893284858,"530 WILLIAM ST NR MARY ST, HIGHGATE"
07336939X2,0733696811,"69 WINDSOR RD NR VALE ST, RED HILL"
03954635X2,0395465637,"51 WINDSOR AVE NR ELLEN ST, SPRINGVALE"
03502450X2,0350245000,"2133 15TH ST OS POST OFFICE, IRYMPLE"
07469311X2,0746931320,"81 YANDILLA ST NR SHORT ST 11, PITTSWORTH"
08894524X2,0889450480,"51 YANYULA DRV ANULA SHOPS, ANULA"
02486205X2,0248621844,"4 WINGECARRIBEE ST NR BONG BONG ST, BOWRAL"
02655231X2,0265523343,"32 WINGHAM RD NR  PUBLIC SCHOOL, TAREE"
08826832X2,0882687365,"73 WOODVILLE RD ADJ, WOODVILLE"
02974901X2,0297494289,"1 YARRAM ST CNR COOBA ST, LIDCOMBE"
02435610X2,0243561076,"1331 YARRAMALONG RD NR BUMBLE HILL RD, YARRAMALONG"
02987505X2,0298751873,"100 YARRARA RD CNR HILLCREST RD, PENNANT HILLS"
02636203X2,0263620369,"147 WOODWARD ST NR KITE ST, ORANGE"
07405305X2,0740534719,"216 WOODWARD ST NR HEAVY CRS, WHITFIELD"
08825813X2,0882584365,"36 WOODYATES AVE NEAR, SALISBURY NORTH"
02498741X2,0249874908,"26 WILLIAM ST OS SOUL PATTINSON, RAYMOND TERRACE"
02498308X2,0249831552,"40 WILLIAM ST FRUIT SHOP, RAYMOND TERRACE"
08829734X2,0882978698,"101 WILLIAM ST NR MARION RD, SOUTH PLYMPTON"
03936431X2,0393642115,"66 WILLIAM ST , ST ALBANS"
02484510X2,0248451398,"90 YASS ST OS POST OFFICE, GUNNING"
08829733X2,0882978165,"42 WINSTON AVE NR ALBERT ST, CLARENCE GARDENS"
08827612X2,0882761709,"118 WINSTON AVE NR KINGSTON AVE, MELROSE PARK"
03557520X2,0355752219,"6 WINTER ST NR WHYTE ST, COLERAINE"
03539405X2,0353941138,"31 WOOLCOOK ST NR SCOTT ST NR PO, WARRACKNABEAL"
02664481X2,0266448371,"1170 WOOLI RD , PILLAR VALLEY"
02697590X2,0269759198,"39 WOOLONGOUGH ST OS POST OFFICE, UNGARIE"
03639313X2,0363931102,"40 WILLIAM ST OS POST OFFICE, WESTBURY"
03586820X2,0358682092,"40 WILLIAMS ST NR GREENFIELD RD, BEARII"
03544301X2,0354438889,"137 WILLIAMSON ST , BENDIGO"
02422905X2,0242294565,"43 YELLALONG ST CNR POORAKA AVE, WEST WOLLONGONG"
03643331X2,0364333274,"22 WISEMAN ST ADJ SHOREWLL PLAZA, SHOREWELL PARK"
02437200X2,0243721409,"3468 WISEMANS FERRY RD OS STORE, SOMERSBY"
08828701X2,0882870971,"8 WISHFORD RD NEAR, ELIZABETH"
02434430X2,0243428392,"76 WOY WOY RD , WOY WOY"
08933558X2,0893357510,"71 WRAY AVE NR HAMPTON RD, FREMANTLE"
03973600X2,0397362330,"13 WRAY CRS , MT EVELYN"
07405901X2,0740591741,"130 WILLIAMS ESP OPP STINGER NET, PALM COVE"
08864525X2,0886457521,"2 WILLIAMS AVE W OF NORRIE AVE, WHYALLA NORRIE"
02495313X7,0249531343,"7 WITHERS ST , WEST WALLSEND"
03582650X2,0358265200,"24 WREN ST , TOOLAMBA"
08821212X2,0882126121,"246 WRIGHT ST , ADELAIDE"
08936180X2,0893617200,"8 WRIGHT RD NR ORRONG, KEWDALE"
08825801X2,0882582521,"15 WRIGHT ST NEAR, SALISBURY"
03964525X2,0396451668,"541 WILLIAMSTOWN RD OS PORT F/BALL GND, PORT MELBOURNE"
03931477X2,0393145651,"132 WILLIAMSTOWN RD NR O'FARRELL ST, YARRAVILLE"
03931487X2,0393146629,"287 WILLIAMSTOWN RD OPP COURT ST, YARRAVILLE"
03526701X2,0352672200,"22 WILLIS ST NR AUSTIN ST, WINCHELSEA"
03633115X2,0363314808,"73 YORK ST CNR ST JOHN ST, LAUNCESTON"
07326601X2,0732662388,"91 YORK ST NR HEDLEY AVE, NUNDAH"
07478723X2,0747872237,"85 YORK ST NR ARMSTRONG RD, Charters Towers"
02499020X2,0249904210,"420 WOLLOMBI RD , BELLBIRD"
03931107X2,0393118584,"65 WRIGHT ST , SUNSHINE"
03980302X2,0398038797,"38 WILLOW AVE OPP BELMONT ST, GLEN WAVERLEY"
02657204X2,0265722343,"84 YORK ST NR SCHOOL, SINGLETON"
02928319X2,0292835717,"131 YORK ST OS ANZ HOUSE, SYDNEY"
02927934X2,0292792416,"77 YORK ST O/S GRACE HOTEL, SYDNEY"
02499015X2,0249903209,"136 WOLLOMBI RD , CESSNOCK"
02499007X2,0249903554,"99 WOLLOMBI RD , CESSNOCK"
02435700X2,0243571278,"127 WYEE RD CNR JILLIBY ST, WYEE"
08949601X2,0894961513,"13 WYGONDA RD NR JARRAH O/S S/C, ROLEYSTONE"
03643134X2,0364315100,"30 WILMOT ST NR WILSON ST, BURNIE"
02495800X2,0249582121,"42 YORK ST OS POST OFFICE, TERALBA"
03582115X2,0358211584,"1 YORKSHIRE CRS NR POPLAR AVE, SHEPPARTON"
02971902X2,0297198474,"1 WOLSELEY ST DRUMMOYNE WHARF, DRUMMOYNE"
08825530X2,0882554365,"52 WOMMA RD NEAR, ELIZABETH NORTH"
02494509X2,0249450254,"149 WOMMARA AVE OS COMMUNITY CTRE, BELMONT NORTH"
03624909X2,0362491166,"40 WYNDHAM RD CNR ABBOTSFIELD RD, CLAREMONT"
03525301X2,0352531412,"5 WYNDHAM ST O/S ANZ BANK, DRYSDALE"
03583109X2,0358311415,"525 WYNDHAM ST OS PIZZA HUT, SHEPPARTON"
07465411X2,0746541384,"2 WILLS ST NR ALFRED ST, CHARLEVILLE"
03936426X2,0393645907,"53 WILLYS AVE NR LANCIA DRV, KEILOR DOWNS"
08982718X2,0898271287,"6 YOUGENUP RD O/S ROADHOUSE, GNOWANGERUP"
02494013X2,0249408640,"97 YOUNG ST , CARRINGTON"
02492630X2,0249264043,"2 YOUNG ST , COOKS HILL"
02649615X2,0264961605,"6 YOUNG ST CNR COOK DVE, EDEN"
03978104X2,0397696840,"101 YOUNG ST CNR DAVEY ST, FRANKSTON"
07465830X2,0746583019,"9 WONGA ST NEAR BP LONGREACH*, LONGREACH"
02948404X2,0294848934,"7 WONGALA CRS , BEECROFT"
07339924X2,0733995699,"653 WYNNUM RD , MORNINGSIDE"
07339927X2,0733999073,"198 WYNNUM RD LAUNDROMAT NEAR, NORMAN PARK"
07339011X2,0733904344,"1459 WYNNUM RD NR STANTON RD, TINGALPA"
07339016X2,0733908250,"1795 WYNNUM RD OS MORETON TWN SHP, TINGALPA"
07389004X2,0738904530,"1563 WYNNUM RD O/S TINGALPA HOTEL, TINGALPA"
08982716X2,0898271000,"53 YOUNGENUP ST O/S EXCHANGE, GNOWANGERUP"
07466130X2,0746618432,"168 WOOD ST NR DOUGLAS ST, WARWICK"
02694710X2,0269471098,"82 WYNYARD ST OS POST OFFICE, TUMUT"
02433419X2,0243342584,"120 WYONG RD , KILLARNEY VALE"
02438908X2,0243891775,"23 WYONG RD , TUMBI UMBI"
03597505X2,0359754417,"88 WILSON RD NR CNR PITT ST, MORNINGTON"
08898105X2,0889810831,"43 THE MALL  , DARWIN"
03934729X2,0393475541,"173 WILSON AVE MELB UNI BLDG 173, PARKVILLE"
03978320X2,0397696790,"56 YUILLE ST NR JASPER TCE, FRANKSTON"
03596697X2,0359669453,"14 YUONGA RD , WARBURTON"
02668251X2,0266825062,"0 WOODBURN ST CNR ELM ST, EVANS HEAD"
07412325X2,0741234198,"48 ZANTE ST NEAR CNR ALBERT ST, MARYBOROUGH"
08808815X2,0880882516,"191 ZEBINA ST NR CHAPPLE ST, BROKEN HILL"
07326810X2,0732686035,"4 ZILLMAN RD NR MANSON RD, HENDRA"
07548450X2,0754845206,"109 YABBA RD OPP WILLIAM ST, IMBIL"
03538914X2,0353891501,"20 WIMMERA ST PO NR LLOYD ST, DIMBOOLA"
02993837X2,0299384965,"1 WINBOURNE RD CNR PITTWATER RD, BROOKVALE"
02983201X1,0298327262,"1 ZOE PL , MOUNT DRUITT"
07415914X2,0741594281,"33 ZUNKER ST NR SOMMERVILLE ST, BURNETT HEADS"
08825407X2,0882541167,"4 ZURICH RD S OF CALIFORNIA AV, CRAIGMORE"
02662112X2,0266219006,"45 WOODLARK ST OS MATHERS ARCADE, LISMORE"
08828500X2,0882856982,"15 YALUMBA DRV ADJ SHOPPING CENT*, PARALOWIE"
02664627X2,0266462429,"5 YAMBA ST CANTON RESTAURANT, YAMBA"
03936959X2,0393692737,"44 WOODS ST , LAVERTON"
03577702X2,0357770523,"4695 WOODS POINT RD , KEVINGTON"
03596680X2,0359668520,"1600 WOODS POINT RD REEFTON HOTEL, MCMAHONS CREEK"
03596694X2,0359669457,"30 WOODS POINT RD OS CARAVAN PARK, WARBURTON"
07412202X2,0741221019,"134 WOODSTOCK ST NR ARIADNE ST, MARYBOROUGH"
02457824X2,0245781365,"288 WINDSOR ST OS POST OFFICE, RICHMOND"
07549223X2,0754922148,"131 ESPLANADE  NR MILITARY JETTY, GOLDEN BEACH"
03562992X2,0356299638,"2 MACKEY ST NEXT TO BUS STOP, LONGWARRY"
07377500X2,0733756320,"147 ARCHERFIELD RD NR FREEMAN RD, RICHLANDS"
02665203X1,0266529403,"1 OCEAN PDE PARK BCH HOL PK, COFFS HARBOUR"
07386104X1,0738614512,"FOYER  627 RODE RD FOYER GRND FLR, CHERMSIDE"
03941947X2,0394199513,"290 BRUNSWICK ST NR JOHNSTON ST, FITZROY"
03941940X2,0394199859,"290 BRUNSWICK ST NR JOHNSTON ST, FITZROY"
08953032X2,0895303231,"97 FAWCETT ST , COOLUP"
08836901X1,0883691786,"132 MULLER RD , GREENACRES"
07493630X2,0749363507,"800 YAAMBA RD CNR BOUNDARY RD, PARKHURST"
08835630X2,0883567698,"376 GRANGE RD CNR HART ST, KIDMAN PARK"
02956020X2,0295600112,"1 SHAW ST NR STANMORE RD, PETERSHAM"
08852204X2,0885224032,"25 BARNET RD NR HARRISON CRT, EVANSTON"
02629307X2,0262932948,"0 PITMAN ST BUS INTERCHANGE, GREENWAY"
02629305X2,0262932949,"0 PITMAN ST BUS INTERCHANGE, GREENWAY"
03946033X2,0394605749,"303 BROADWAY  NR HIGH ST, RESERVOIR"
07403108X1,0740313945,"0 ESPLANADE  PUBLIC AREA, GREEN ISLAND"
03959618X2,0395965281,"140 MARTIN ST , BRIGHTON"
03976903X1,0397696074,"LVL 1 28 BEACH ST NTH ENTRANCE, FRANKSTON"
03941964X2,0394199817,"90 BRUNSWICK ST NR GERTRUDE ST, FITZROY"
03941937X2,0394197281,"90 BRUNSWICK ST NR GERTRUDE ST, FITZROY"
08945113X2,0894514153,"77 GERARD ST OS SHOPS, EAST CANNINGTON"
03943706X2,0394376423,"314 CHILDS RD NR BUS STOP, MILL PARK"
