id,postcode,locality,state,long,lat,dc,type,status,sa3,sa3name,sa4,sa4name,region,Lat_precise,Long_precise,SA1_CODE_2021,SA1_NAME_2021,SA2_CODE_2021,SA2_NAME_2021,SA3_CODE_2021,SA3_NAME_2021,SA4_CODE_2021,SA4_NAME_2021,RA_2011,RA_2016,RA_2021,RA_2021_NAME,MMM_2015,MMM_2019,ced,altitude,chargezone,phn_code,phn_name,lgaregion,lgacode,electorate,electoraterating,sed_code,sed_name
1631,2370,LAMBS VALLEY,NSW,151.869397,-29.736171,GLEN INNES DELIVERY,Delivery Area,Updated 3-Dec-2022,11002,Inverell - Tenterfield,110,New England and North West,R3,-29.7994853,151.8080151,11002119211,Woodstock (Inverell - NSW),110021192,Inverell Surrounds - East,11503,Hawkesbury,115,Sydney - Baulkham Hills and Hawkesbury,3,3,12,Outer Regional Australia,5,4,New England,1068.66784667969,N2,PHN109,North Coast,Armidale,10180,Page,Rural,10060,Northern Tablelands
1632,2370,MATHESON,NSW,151.869397,-29.736171,GLEN INNES DELIVERY,Delivery Area,Updated 3-Dec-2022,11002,Inverell - Tenterfield,110,New England and North West,R3,-29.7360983,151.5729554,11002119211,Woodstock (Inverell - NSW),110021192,Inverell Surrounds - East,11503,Hawkesbury,115,Sydney - Baulkham Hills and Hawkesbury,3,3,12,Outer Regional Australia,5,5,New England,1068.66784667969,N2,PHN109,North Coast,Armidale,10180,Page,Rural,10060,Northern Tablelands
1633,2370,MOGGS SWAMP,NSW,151.869397,-29.736171,GLEN INNES DELIVERY,Delivery Area,Updated 3-Dec-2022,11002,Inverell - Tenterfield,110,New England and North West,R3,-29.9501586,152.0638012,11002119211,Woodstock (Inverell - NSW),110021192,Inverell Surrounds - East,11503,Hawkesbury,115,Sydney - Baulkham Hills and Hawkesbury,3,3,12,Outer Regional Australia,5,5,New England,1068.66784667969,N2,PHN109,North Coast,Armidale,10180,Page,Rural,10060,Northern Tablelands
1634,2370,MOOGEM,NSW,151.869397,-29.736171,GLEN INNES DELIVERY,Delivery Area,Updated 3-Dec-2022,11002,Inverell - Tenterfield,110,New England and North West,R3,-29.4527303,152.2479051,11002119211,Woodstock (Inverell - NSW),110021192,Inverell Surrounds - East,11503,Hawkesbury,115,Sydney - Baulkham Hills and Hawkesbury,3,3,12,Outer Regional Australia,5,5,New England,1068.66784667969,N2,PHN109,North Coast,Armidale,10180,Page,Rural,10060,Northern Tablelands
1635,2370,MORVEN,NSW,151.869397,-29.736171,GLEN INNES DELIVERY,Delivery Area,Updated 3-Dec-2022,11002,Inverell - Tenterfield,110,New England and North West,R3,-29.4104206,152.1637635,11002119211,Woodstock (Inverell - NSW),110021192,Inverell Surrounds - East,11503,Hawkesbury,115,Sydney - Baulkham Hills and Hawkesbury,3,3,12,Outer Regional Australia,5,5,New England,1068.66784667969,N2,PHN109,North Coast,Armidale,10180,Page,Rural,10060,Northern Tablelands
1636,2370,NEWTON BOYD,NSW,151.869397,-29.736171,GLEN INNES DELIVERY,Delivery Area,Updated 3-Dec-2022,11002,Inverell - Tenterfield,110,New England and North West,R3,-29.8110417,152.2666945,11002119211,Woodstock (Inverell - NSW),110021192,Inverell Surrounds - East,11503,Hawkesbury,115,Sydney - Baulkham Hills and Hawkesbury,3,3,12,Outer Regional Australia,5,5,New England,1068.66784667969,N2,PHN109,North Coast,Armidale,10180,Page,Rural,10060,Northern Tablelands
1637,2370,PINKETT,NSW,151.869397,-29.736171,GLEN INNES DELIVERY,Delivery Area,Updated 3-Dec-2022,11002,Inverell - Tenterfield,110,New England and North West,R3,-29.8785589,151.9766339,11002119211,Woodstock (Inverell - NSW),110021192,Inverell Surrounds - East,11503,Hawkesbury,115,Sydney - Baulkham Hills and Hawkesbury,3,3,12,Outer Regional Australia,5,5,New England,1068.66784667969,N2,PHN109,North Coast,Armidale,10180,Page,Rural,10060,Northern Tablelands
1638,2370,RANGERS VALLEY,NSW,151.869397,-29.736171,GLEN INNES DELIVERY,Delivery Area,Updated 3-Dec-2022,11002,Inverell - Tenterfield,110,New England and North West,R3,-29.5421987,151.7619831,11002119211,Woodstock (Inverell - NSW),110021192,Inverell Surrounds - East,11503,Hawkesbury,115,Sydney - Baulkham Hills and Hawkesbury,3,3,12,Outer Regional Australia,5,5,New England,1068.66784667969,N2,PHN109,North Coast,Armidale,10180,Page,Rural,10060,Northern Tablelands
1639,2370,RED RANGE,NSW,151.869397,-29.736171,GLEN INNES DELIVERY,Delivery Area,Updated 3-Dec-2022,11002,Inverell - Tenterfield,110,New England and North West,R3,-29.8078404,151.9684322,11002119211,Woodstock (Inverell - NSW),110021192,Inverell Surrounds - East,11503,Hawkesbury,115,Sydney - Baulkham Hills and Hawkesbury,3,3,12,Outer Regional Australia,5,5,New England,1068.66784667969,N2,PHN109,North Coast,Armidale,10180,Page,Rural,10060,Northern Tablelands
1640,2370,REDDESTONE,NSW,151.869397,-29.736171,GLEN INNES DELIVERY,Delivery Area,Updated 3-Dec-2022,11002,Inverell - Tenterfield,110,New England and North West,R3,-29.5563787,151.670608,11002119211,Woodstock (Inverell - NSW),110021192,Inverell Surrounds - East,11503,Hawkesbury,115,Sydney - Baulkham Hills and Hawkesbury,3,3,12,Outer Regional Australia,5,5,New England,1068.66784667969,N2,PHN109,North Coast,Armidale,10180,Page,Rural,10060,Northern Tablelands
1641,2370,SHANNON VALE,NSW,151.869397,-29.736171,GLEN INNES DELIVERY,Delivery Area,Updated 3-Dec-2022,11002,Inverell - Tenterfield,110,New England and North West,R3,-29.7272292,151.7950896,11002119211,Woodstock (Inverell - NSW),110021192,Inverell Surrounds - East,11503,Hawkesbury,115,Sydney - Baulkham Hills and Hawkesbury,3,3,12,Outer Regional Australia,5,5,New England,1068.66784667969,N2,PHN109,North Coast,Armidale,10180,Page,Rural,10060,Northern Tablelands
24084,2370,SPRING MOUNTAIN,NSW,151.4928,-29.8315,Glen Innes,Delivery Area,Updated 6-Sep-2025,11002,Inverell - Tenterfield,110,New England and North West,R3,-29.6563284,151.9597596,11002119211,Woodstock (Inverell - NSW),110021192,Inverell Surrounds - East,11503,Hawkesbury,115,Sydney - Baulkham Hills and Hawkesbury,3,3,12,Outer Regional Australia,5,5,New England,849.380920410156,N2,PHN109,North Coast,Armidale,10180,Page,Rural,10060,Northern Tablelands
1642,2370,STONEHENGE,NSW,151.869397,-29.736171,Glen Innes,Delivery Area,Updated 3-Dec-2022,11002,Inverell - Tenterfield,110,New England and North West,R3,-29.812,151.739,11002119211,Woodstock (Inverell - NSW),110021192,Inverell Surrounds - East,11503,Hawkesbury,115,Sydney - Baulkham Hills and Hawkesbury,3,3,12,Outer Regional Australia,5,4,New England,1068.66784667969,N2,PHN109,North Coast,Armidale,10180,Page,Rural,10060,Northern Tablelands
1643,2370,SWAN VALE,NSW,151.869397,-29.736171,GLEN INNES DELIVERY,Delivery Area,Updated 3-Dec-2022,11002,Inverell - Tenterfield,110,New England and North West,R3,-29.7712478,151.4628828,11002119211,Woodstock (Inverell - NSW),110021192,Inverell Surrounds - East,11503,Hawkesbury,115,Sydney - Baulkham Hills and Hawkesbury,3,3,12,Outer Regional Australia,5,5,New England,1068.66784667969,N2,PHN109,North Coast,Armidale,10180,Page,Rural,10060,Northern Tablelands
1644,2370,WELLINGROVE,NSW,151.869397,-29.736171,GLEN INNES DELIVERY,Delivery Area,Updated 3-Dec-2022,11002,Inverell - Tenterfield,110,New England and North West,R3,-29.526133,151.4034244,11002119211,Woodstock (Inverell - NSW),110021192,Inverell Surrounds - East,11503,Hawkesbury,115,Sydney - Baulkham Hills and Hawkesbury,3,3,12,Outer Regional Australia,5,5,New England,1068.66784667969,N2,PHN109,North Coast,Armidale,10180,Page,Rural,10060,Northern Tablelands
1645,2370,YARROWFORD,NSW,151.869397,-29.736171,GLEN INNES DELIVERY,Delivery Area,Updated 3-Dec-2022,11002,Inverell - Tenterfield,110,New England and North West,R3,-29.6745093,151.7100647,11002119211,Woodstock (Inverell - NSW),110021192,Inverell Surrounds - East,11503,Hawkesbury,115,Sydney - Baulkham Hills and Hawkesbury,3,3,12,Outer Regional Australia,5,5,New England,1068.66784667969,N2,PHN109,North Coast,Armidale,10180,Page,Rural,10060,Northern Tablelands
1646,2371,CAPOOMPETA,NSW,151.814675,-29.36625,DEEPWATER LPO,Delivery Area,Updated 6-Feb-2020,11002,Inverell - Tenterfield,110,New England and North West,R3,-29.389073,152.0528356,11002119412,Woodside (NSW),110021194,Tenterfield,11503,Hawkesbury,115,Sydney - Baulkham Hills and Hawkesbury,3,3,12,Outer Regional Australia,5,5,New England,986.111938476563,N2,PHN108,Hunter New England and Central Coast,Inverell,14220,Page,,10060,Northern Tablelands
1647,2371,DEEPWATER,NSW,151.814675,-29.36625,DEEPWATER LPO,Delivery Area,Updated 6-Feb-2020,11002,Inverell - Tenterfield,110,New England and North West,R3,-29.445554,151.8468173,11002119412,Woodside (NSW),110021194,Tenterfield,11503,Hawkesbury,115,Sydney - Baulkham Hills and Hawkesbury,3,3,12,Outer Regional Australia,5,5,New England,986.111938476563,N2,PHN108,Hunter New England and Central Coast,Inverell,14220,Page,,10060,Northern Tablelands
1648,2371,EMMAVILLE,NSW,151.814675,-29.36625,DEEPWATER LPO,Delivery Area,Updated 6-Feb-2020,11002,Inverell - Tenterfield,110,New England and North West,R3,-29.3717793,151.6114403,11002119412,Woodside (NSW),110021194,Tenterfield,11503,Hawkesbury,115,Sydney - Baulkham Hills and Hawkesbury,3,3,12,Outer Regional Australia,5,5,New England,986.111938476563,N2,PHN108,Hunter New England and Central Coast,Inverell,14220,Page,,10060,Northern Tablelands
1649,2371,ROCKY CREEK,NSW,151.814675,-29.36625,DEEPWATER LPO,Delivery Area,Updated 6-Feb-2020,11002,Inverell - Tenterfield,110,New England and North West,R3,-29.2427111,151.3161195,11002119412,Woodside (NSW),110021194,Tenterfield,11503,Hawkesbury,115,Sydney - Baulkham Hills and Hawkesbury,3,3,12,Outer Regional Australia,5,5,New England,986.111938476563,N2,PHN108,Hunter New England and Central Coast,Inverell,14220,Page,,10060,Northern Tablelands
