cabinet_id,phone,cli,fnn,address_info,street_number,street_name,street_type,locality,state,postcode,latitude,longitude,tty,indigenous_site,product_code,payphones_at_site,locator_address,attributes
03974214X2,0397427528,0397427528,PH:0397427528,,113,ROSELLA,AVE,WERRIBEE,VIC,3030,-37.88152,144.668489,,,MPP1,1,"113 ROSELLA AVE , WERRIBEE","Card Payphone,Incoming Calls"
03974215X2,0397426675,0397426675,PH:0397426675,,1,STATION,ST,WERRIBEE,VIC,3030,-37.899508,144.660915,,,MPP1,1,"1 STATION ST , WERRIBEE","Card Payphone,Incoming Calls"
03974906X2,0397498326,0397498326,PH:0397498326,NR TARNETT RD,167,SHAWS,RD,WERRIBEE,VIC,3030,-37.888946,144.66129,,,MPP1,1,"167 SHAWS RD NR TARNETT RD, WERRIBEE","Card Payphone,Incoming Calls"
03974216X2,0397421300,0397421300,PH:0397421300,OS  HOLIDAY LIFESTYLE,655,OCONNORS,RD,WERRIBEE SOUTH,VIC,3030,-37.972813,144.693509,,,MPP1,1,"655 OCONNORS RD OS  HOLIDAY LIFESTYLE, WERRIBEE SOUTH","Card Payphone,Incoming Calls"
03502810X2,0350281206,0350281206,PH:0350281206,POST OFFICE,5537,MILLEWA,RD,WERRIMULL,VIC,3496,-34.387697,141.594742,,,MPP1,1,"5537 MILLEWA RD POST OFFICE, WERRIMULL","Card Payphone,Incoming Calls"
03596711X2,0359671101,0461327695,PH:0359671101,,2876,WARBURTON,HWY,WESBURN,VIC,3799,-37.76716,145.64547,,,MPP1W,1,"2876 WARBURTON HWY , WESBURN","Card Payphone,Incoming Calls"
03596715X2,0359671269,0474849740,PH:0359671269,,210,BRITANNIA CREEK,RD,WESBURN,VIC,3799,-37.791584,145.652649,,,MPP1W,1,"210 BRITANNIA CREEK RD , WESBURN","Card Payphone,Incoming Calls"
03544360X2,0354438023,0427103286,PH:0354438023,NR DARE ST,80,MARONG,RD,WEST BENDIGO,VIC,3550,-36.75841,144.25603,,,MPP1W,1,"80 MARONG RD NR DARE ST, WEST BENDIGO","Card Payphone,Incoming Calls"
03931445X2,0393145292,0477764496,PH:0393145292,NR SREDNA ST,185,SUNSHINE,RD,WEST FOOTSCRAY,VIC,3012,-37.799571,144.861706,,,MPP1W,1,"185 SUNSHINE RD NR SREDNA ST, WEST FOOTSCRAY","Card Payphone,Incoming Calls"
03931489X2,0393146941,0393146941,PH:0393146941,NR ORMOND RD,366,GEELONG,RD,WEST FOOTSCRAY,VIC,3012,-37.808167,144.87431,,,MPP1,1,"366 GEELONG RD NR ORMOND RD, WEST FOOTSCRAY","Card Payphone,Incoming Calls"
03931493X2,0393145096,0419120229,PH:0393145096,,41,ROBERTS,ST,WEST FOOTSCRAY,VIC,3012,-37.805831,144.870804,,,MPP1W,1,"41 ROBERTS ST , WEST FOOTSCRAY","Card Payphone,Incoming Calls"
03968916X2,0396893727,0436459491,PH:0396893727,,543,BARKLY,ST,WEST FOOTSCRAY,VIC,3012,-37.797506,144.877961,,,MPP1W,1,"543 BARKLY ST , WEST FOOTSCRAY","Card Payphone,Incoming Calls,WIFI Hotspot,LTE"
03968986X2,0396893489,0429320738,PH:0396893489,,1,HARTLEY,AVE,WEST FOOTSCRAY,VIC,3012,-37.79658,144.868534,,,MPP1W,1,"1 HARTLEY AVE , WEST FOOTSCRAY","Card Payphone,Incoming Calls"
03932928X2,0393299706,0393299706,PH:0393299706,NR HAWKE ST,197,ADDERLEY,ST,WEST MELBOURNE,VIC,3003,-37.80875,144.945597,,,MPP1,1,"207 ADDERLEY ST NR HAWKE ST, WEST MELBOURNE","Card Payphone,Incoming Calls"
03932942X2,0393290364,0448210223,PH:0393290364,NR WILLIAM ST,22,DUDLEY,ST,WEST MELBOURNE,VIC,3003,-37.808503,144.954566,,,MPP1W,1,"22 DUDLEY ST NR WILLIAM ST, WEST MELBOURNE","Card Payphone,Incoming Calls"
03932945X2,0393294375,0448728752,PH:0393294375,OPP NTH MELB RWS,279,ADDERLEY,ST,WEST MELBOURNE,VIC,3003,-37.80755,144.942954,,,MPP1,1,"279 ADDERLEY ST OPP NTH MELB RWS, WEST MELBOURNE","Card Payphone,Incoming Calls,WIFI Hotspot,LTE"
03932949X2,0393298145,0447517137,PH:0393298145,NR CNR STANLEY ST,490,SPENCER,ST,WEST MELBOURNE,VIC,3003,-37.808916,144.949244,,,MPP1W,1,"490 SPENCER ST NR CNR STANLEY ST, WEST MELBOURNE","Card Payphone,Incoming Calls,WIFI Hotspot,LTE"
03968710X2,0396894595,0436108453,PH:0396894595,,612,FOOTSCRAY,RD,WEST MELBOURNE,VIC,3003,-37.807574,144.918152,,,MPP1W,1,"612 FOOTSCRAY RD , WEST MELBOURNE","Card Payphone,Incoming Calls"
02605621X2,0260562235,0448112778,PH:0260562235,BORDERLAND CVAN PK,65,MCKOY,ST,WEST WODONGA,VIC,3690,-36.109895,146.856536,,,MPP1W,1,"65 MCKOY ST BORDERLAND CVAN PK, WEST WODONGA","Card Payphone,Incoming Calls,WIFI Hotspot"
02605900X2,0260593408,0475294351,PH:0260593408,OS SHOPS,34,GAYVIEW,ST,WEST WODONGA,VIC,3690,-36.123037,146.854575,,,MPP1W,1,"34 GAYVIEW ST OS SHOPS, WEST WODONGA","Card Payphone,Incoming Calls"
02605901X2,0260593461,0455672838,PH:0260593461,NR FELLTIMBER CREE,2,BARTON,ST,WEST WODONGA,VIC,3690,-36.13449,146.85583,,,MPP1W,1,"2 BARTON ST NR FELLTIMBER CREE, WEST WODONGA","Card Payphone,Incoming Calls"
03930937X2,0393094002,0438630598,PH:0393094002,,39,ERINBANK,CRS,WESTMEADOWS,VIC,3049,-37.673542,144.908155,,,MPP1W,1,"39 ERINBANK CRS , WESTMEADOWS","Card Payphone,Incoming Calls"
03957402X2,0395749257,0474812332,PH:0395749257,NR CNR LUM RD PAYP,192,BRANDON PARK,DRV,WHEELERS HILL,VIC,3150,-37.917101,145.176712,,,MPP1W,1,"192 BRANDON PARK DRV NR CNR LUM RD PAYP, WHEELERS HILL","Card Payphone,Incoming Calls"
03544307X2,0354438623,0409836183,PH:0354438623,NR PLUMRIDGE ST,499,NAPIER,ST,WHITE HILLS,VIC,3550,-36.729467,144.30631,,,MPP1W,1,"499 NAPIER ST NR PLUMRIDGE ST, WHITE HILLS","Card Payphone,Incoming Calls,WIFI Hotspot"
03572981X2,0357298300,0409653113,PH:0357298300,O/S INFORMATION BA,4877,WANGARATTA-WHITFIELD,RD,WHITFIELD,VIC,3733,-36.763824,146.414587,,,MPP1W,1,"4877 WANGARATTA-WHITFIELD RD O/S INFORMATION BA, WHITFIELD","Card Payphone,Incoming Calls"
03971601X2,0397162001,0397162001,PH:0397162001,O/S POST OFFICE,25,CHURCH,ST,WHITTLESEA,VIC,3757,-37.513612,145.117948,,,MPP1,1,"25 CHURCH ST O/S POST OFFICE, WHITTLESEA","Card Payphone,Incoming Calls"
03971602X2,0397162397,0397162397,PH:0397162397,,42,CHURCH,ST,WHITTLESEA,VIC,3757,-37.512447,145.118046,,,MPP1,1,"42 CHURCH ST , WHITTLESEA","Card Payphone,Incoming Calls,WIFI Hotspot,Fibre"
03572710X2,0357271201,0357271201,PH:0357271201,POST OFFICE,542,WHOROULY,RD,WHOROULY,VIC,3735,-36.507343,146.588182,,,MPP1,1,"581 WHOROULY RD , WHOROULY","Card Payphone,Incoming Calls"
03535030X2,0353503278,0353503278,PH:0353503278,,56,WALKER,ST,WICKLIFFE,VIC,3379,-37.688853,142.721785,,,MPP1,1,"56 WALKER ST , WICKLIFFE","Card Payphone,Incoming Calls"
03535410X2,0353541200,0353541200,PH:0353541200,PO NR MAIN ST,84,MAIN,ST,WILLAURA,VIC,3379,-37.5457,142.74135,,,MPP1,1,"84 MAIN ST PO NR MAIN ST, WILLAURA","Card Payphone,Incoming Calls"
03836000X1,0383609073,0472502507,PH:0383609073,RAILWAY STATION,0,PALMERS,RD,WILLIAMS LANDING,VIC,3027,-37.869906,144.746978,,,MPP1,1,"0 PALMERS RD RAILWAY STATION, WLMS LNDG WILLIAMS LANDING","Card Payphone,Incoming Calls"
03939705X2,0393971388,0497770871,PH:0393971388,OS SHOPS,170,FERGUSON,ST,WILLIAMSTOWN,VIC,3016,-37.85808,144.891631,,,MPP1W,1,"170 FERGUSON ST OS SHOPS, WILLIAMSTOWN","Card Payphone,Incoming Calls"
03939710X2,0393971920,0439348047,PH:0393971920,NR LEONORE CR,116,FERGUSON,ST,WILLIAMSTOWN,VIC,3016,-37.858544,144.895866,,,MPP1W,1,"116 FERGUSON ST NR LEONORE CR, WILLIAMSTOWN","Card Payphone,Incoming Calls"
03939711X2,0393972070,0448170157,PH:0393972070,NR FORSTER ST,76,RAILWAY,CRS,WILLIAMSTOWN,VIC,3016,-37.863979,144.893695,,,MPP1W,1,"76 RAILWAY CRS NR FORSTER ST, WILLIAMSTOWN","Card Payphone,Incoming Calls,WIFI Hotspot"
03939712X2,0393972133,0427922513,PH:0393972133,NR COXS GARDEN,56,FERGUSON,ST,WILLIAMSTOWN,VIC,3016,-37.858944,144.898991,,,MPP1W,1,"56 FERGUSON ST NR COXS GARDEN, WILLIAMSTOWN","Card Payphone,Incoming Calls,WIFI Hotspot,LTE"
03939714X2,0393977646,0429149285,PH:0393977646,NTH WILLIAMSTN R/S,5,POWER,ST,WILLIAMSTOWN,VIC,3016,-37.857488,144.889481,,,MPP1W,1,"5 POWER ST NTH WILLIAMSTN R/S, WILLIAMSTOWN","Card Payphone,Incoming Calls"
03939722X2,0393971584,0448529705,PH:0393971584,,235,NELSON,PL,WILLIAMSTOWN,VIC,3016,-37.86118,144.902364,,,MPP1W,1,"235 NELSON PL , WILLIAMSTOWN","Card Payphone,Incoming Calls,WIFI Hotspot,LTE"
03939908X2,0393999583,0439947094,PH:0393999583,WILLIAMSTOWN RWS,56,ANN,ST,WILLIAMSTOWN,VIC,3016,-37.86765,144.905473,,,MPP1W,1,"56 ANN ST WILLIAMSTOWN RWS, WILLIAMSTOWN","Card Payphone,Incoming Calls"
03939704X2,0393971317,0436354327,PH:0393971317,,68,KOROROIT CREEK,RD,WILLIAMSTOWN NORTH,VIC,3016,-37.857232,144.8842,,,MPP1W,1,"68 KOROROIT CREEK RD , WILLIAMSTOWN NORTH","Card Payphone,Incoming Calls"
03563520X2,0356352250,0356352250,PH:0356352250,OS POST OFFICE,6,MAIN,RD,WILLOW GROVE,VIC,3825,-38.07346,146.17968,,,MPP1,1,"6 MAIN RD OS POST OFFICE, WILLOW GROVE","Card Payphone,Incoming Calls"
03526700X2,0352672100,0437075924,PH:0352672100,CNR HESSE ST,29,MAIN,ST,WINCHELSEA,VIC,3241,-38.243597,143.989621,,,MPP1W,1,"29 MAIN ST CNR HESSE ST, WINCHELSEA","Card Payphone,Incoming Calls"
03526701X2,0352672200,0352672200,PH:0352672200,NR AUSTIN ST,22,WILLIS,ST,WINCHELSEA,VIC,3241,-38.239181,143.993377,,,MPP1,1,"22 WILLIS ST NR AUSTIN ST, WINCHELSEA","Card Payphone,Incoming Calls"
03534480X2,0353448402,0353448402,PH:0353448402,NR REMEMBRANCE DRV,1,MADDEN,RD,WINDERMERE,VIC,3352,-37.511864,143.706037,,,MPP1,1,"1 MADDEN RD NR REMEMBRANCE DRV, WINDERMERE","Card Payphone,Incoming Calls"
03952900X2,0395291034,0395291034,PH:0395291034,NR MADDOCK ST,37,CHAPEL,ST,WINDSOR,VIC,3181,-37.85585,144.992591,,,MPP1,2,"37 CHAPEL ST NR MADDOCK ST, WINDSOR","Card Payphone,Incoming Calls"
03952910X2,0395293055,0395293055,PH:0395293055,CNR HENRY ST,66,PUNT,RD,WINDSOR,VIC,3181,-37.854091,144.983579,,,MPP1,1,"66 PUNT RD CNR HENRY ST, WINDSOR","Card Payphone,Incoming Calls"
03952912X2,0395293155,0395293155,PH:0395293155,NR MADDOCK ST,37,CHAPEL,ST,WINDSOR,VIC,3181,-37.85585,144.992591,,,MPP1,2,"37 CHAPEL ST NR MADDOCK ST, WINDSOR","Card Payphone,Incoming Calls,WIFI Hotspot,ADSL"
03952932X2,0395295148,0395295148,PH:0395295148,NR CNR HIGH ST,83,WILLIAMS,RD,WINDSOR,VIC,3181,-37.85343,145.002333,,,MPP1,1,"83 WILLIAMS RD NR CNR HIGH ST, WINDSOR","Card Payphone,Incoming Calls,WIFI Hotspot,ADSL"
03952935X2,0395295485,0395295485,PH:0395295485,,209,DANDENONG,RD,WINDSOR,VIC,3181,-37.858293,144.996947,,,MPP1,1,"209 DANDENONG RD , WINDSOR","Card Payphone,Incoming Calls"
03940811X2,0394081354,0394081354,PH:0394081354,OS POST OFFICE,491,EPPING,RD,WOLLERT,VIC,3750,-37.594208,145.033572,,,MPP1,1,"491 EPPING RD OS POST OFFICE, WOLLERT","Card Payphone,Incoming Calls"
03940820X1,0394081355,0448685613,PH:0394081355,OPP KOPI WAY,55,PINE PARK,DRV,WOLLERT,VIC,3750,-37.612713,145.037291,,,MPP1W,1,"55 PINE PARK DRV OPP KOPI WAY, WOLLERT","Card Payphone,Incoming Calls"
03972200X2,0397221200,0397221200,PH:0397221200,CNR DUDLEY RD,68,JUMPING CREEK,RD,WONGA PARK,VIC,3115,-37.735861,145.272018,,,MPP1,1,"68 JUMPING CREEK RD CNR DUDLEY RD, WONGA PARK","Card Payphone,Incoming Calls"
03567201X2,0356724612,0356724612,PH:0356724612,NR BILLSON ST,174,GRAHAM,ST,WONTHAGGI,VIC,3995,-38.60615,145.58906,,,MPP1,1,"174 GRAHAM ST NR BILLSON ST, WONTHAGGI","Card Payphone,Incoming Calls,WIFI Hotspot,Fibre"
03567205X2,0356723400,0356723400,PH:0356723400,,102,GRAHAM,ST,WONTHAGGI,VIC,3995,-38.60589,145.59187,,,MPP1,1,"102 GRAHAM ST , WONTHAGGI","Card Payphone,Incoming Calls,WIFI Hotspot,Fibre"
03567206X2,0356724613,0356724613,PH:0356724613,COURT HOUS,75,WATT,ST,WONTHAGGI,VIC,3995,-38.60745,145.590275,,,MPP1,1,"75 WATT ST COURT HOUS, WONTHAGGI","Card Payphone,Incoming Calls,WIFI Hotspot,Fibre"
03503051X2,0350305304,0350305304,PH:0350305304,O/S CARAVAN PK,3563,MURRAY VALLEY,HWY,WOOD WOOD,VIC,3596,-35.104613,143.345742,,,MPP1,1,"3563 MURRAY VALLEY HWY O/S CARAVAN PK, WOOD WOOD","Card Payphone,Incoming Calls"
03542712X2,0354271904,0354271904,PH:0354271904,,35,ANSLOW,ST,WOODEND,VIC,3442,-37.35691,144.52771,,,MPP1,1,"35 ANSLOW ST , WOODEND","Card Payphone,Incoming Calls,WIFI Hotspot"
03542720X2,0354272153,0354272153,PH:0354272153,WOODEND RLWY STN,1,STATION,ST,WOODEND,VIC,3442,-37.359116,144.526107,,,MPP1,1,"1 STATION ST WOODEND RLWY STN, WOODEND","Card Payphone,Incoming Calls"
03577780X2,0357778244,0473188583,PH:0357778244,,12,BRIDGE,ST,WOODS POINT,VIC,3723,-37.569124,146.252787,,,MPP1W,1,"12 BRIDGE ST , WOODS POINT","Card Payphone,Incoming Calls,WIFI Hotspot"
03518701X2,0351871200,0427599771,PH:0351871200,OS WOODSIDE STORE,59,HIGH,ST,WOODSIDE,VIC,3874,-38.523371,146.87422,,,MPP1W,1,"59 HIGH ST OS WOODSIDE STORE, WOODSIDE","Card Payphone,Incoming Calls,WIFI Hotspot"
03518702X2,0351871310,0455627729,PH:0351871310,AT CAMPING GROUND,0,WOODSIDE BEACH,RD,WOODSIDE BEACH,VIC,3874,-38.550507,146.977906,,,MPP1W,1,"0 WOODSIDE BEACH RD AT CAMPING GROUND, WOODSIDE BEACH","Card Payphone,Incoming Calls,WIFI Hotspot"
03556920X2,0355692200,0355692200,PH:0355692200,ADJ PO SSIDE,1,NICHOLSON,ST,WOOLSTHORPE,VIC,3276,-38.184712,142.432113,,,MPP1,1,"1 NICHOLSON ST ADJ PO SSIDE, WOOLSTHORPE","Card Payphone,Incoming Calls"
03508121X2,0350812100,0350812100,PH:0350812100,,15,GLOUCESTER,AVE,WOOMELANG,VIC,3485,-35.68244,142.66413,,,MPP1,1,"15 GLOUCESTER AVE , WOOMELANG","Card Payphone,Incoming Calls"
03596470X2,0359647265,0427093616,PH:0359647265,CNR WARBUTON HWY,0,HEALESVILLE-KOO WEE RUP,RD,WOORI YALLOCK,VIC,3139,-37.779216,145.53046,,,MPP1W,1,"0 HEALESVILLE-KOO WEE RUP RD CNR WARBUTON HWY, WOORI YALLOCK","Card Payphone,Incoming Calls"
03503760X2,0350376302,0350376302,PH:0350376302,POST OFFICE,36,PALMER,ST,WOORINEN SOUTH,VIC,3588,-35.2916,143.45413,,,MPP1,1,"36 PALMER ST POST OFFICE, WOORINEN SOUTH","Card Payphone,Incoming Calls"
03559953X2,0355995209,0355995209,PH:0355995209,,2164,MORTLAKE-ARARAT,RD,WOORNDOO,VIC,3272,-37.892121,142.798501,,,MPP1,1,"2164 MORTLAKE-ARARAT RD , WOORNDOO","Card Payphone,Incoming Calls"
03515500X2,0351550304,0351550304,PH:0351550304,SERVICE STATION,5374,GELANTIPY,RD,WULGULMERANG EAST,VIC,3885,-37.112085,148.250061,,,MPP1,1,"5374 GELANTIPY RD SERVICE STATION, WULGULMERANG EAST","Card Payphone,Incoming Calls"
03586203X2,0358621920,0358621920,PH:0358621920,OS POST OFFICE,33,CARLISLE,ST,WUNGHNU,VIC,3635,-36.15398,145.43186,,,MPP1,1,"33 CARLISLE ST OS POST OFFICE, WUNGHNU","Card Payphone,Incoming Calls"
03514427X2,0351447381,0351447381,PH:0351447381,,12,BENNISON,DRV,WURRUK,VIC,3850,-38.10271,147.03247,,,MPP1,1,"12 BENNISON DRV , WURRUK","Card Payphone,Incoming Calls"
03515214X2,0351521481,0455392254,PH:0351521481,PAYPHONE,158,BULUMWALL,RD,WY YUNG,VIC,3875,-37.804365,147.616556,,,MPP1W,1,"158 BULUMWALL RD PAYPHONE, WY YUNG","Card Payphone,Incoming Calls,WIFI Hotspot"
03549370X2,0354937203,0354937203,PH:0354937203,POST OFFICE,300,BROADWAY,ST,WYCHEPROOF,VIC,3527,-36.076811,143.225691,,,MPP1,1,"300 BROADWAY ST POST OFFICE, WYCHEPROOF","Card Payphone,Incoming Calls"
03528900X2,0352890201,0352890201,PH:0352890201,NR GREAT OCEAN RD,1,THE BOULEVARD,,WYE RIVER,VIC,3234,-38.63394,143.890913,,,MPP1,1,"1 THE BOULEVARD  NR GREAT OCEAN RD, WYE RIVER","Card Payphone,Incoming Calls"
03974206X1,0397422390,0448369013,PH:0397422390,WYNDHAM VALE TRAIN,615,ARMSTRONG,RD,WYNDHAM VALE,VIC,3024,-37.872179,144.609474,,,MPP1W,1,"615 ARMSTRONG RD WYNDHAM VALE TRAIN, WYNDHAM VALE","Card Payphone,Incoming Calls"
03539570X2,0353957228,0353957228,PH:0353957228,,6,BYRNE,ST,YAAPEET,VIC,3424,-35.769682,142.053169,,,MPP1,1,"6 BYRNE ST , YAAPEET YAAPEET","Card Payphone,Incoming Calls"
03516700X2,0351671200,0351671200,PH:0351671200,NR POST OFFICE,23,RESERVE,ST,YALLOURN NORTH,VIC,3825,-38.1626,146.36191,,,MPP1,1,"23 RESERVE ST NR POST OFFICE, YALLOURN NORTH","Card Payphone,Incoming Calls"
03558641X2,0355684376,0355684376,PH:0355684376,CNR WRIOTHESLEY ST,4256,PRINCES,HWY,YAMBUK,VIC,3285,-38.314524,142.064032,,,MPP1,1,"4256 PRINCES HWY CNR WRIOTHESLEY ST, YAMBUK","Card Payphone,Incoming Calls"
03568700X2,0356871245,0356871245,PH:0356871245,OS STORE,3640,MEENIYAN PROMONTORY,RD,YANAKIE,VIC,3960,-38.812124,146.207465,,,MPP1,1,"3640 MEENIYAN PROMONTORY RD OS STORE, YANAKIE","Card Payphone,Incoming Calls"
03577340X2,0357734201,0458831638,PH:0357734201,OS YARK GEN STORE,6595,MAROONDAH,HWY,YARCK,VIC,3719,-37.101175,145.617003,,,MPP1,1,"6595 MAROONDAH HWY OS YARK GEN STORE, YARCK","Card Payphone,Incoming Calls"
03973001X2,0397301600,0397301600,PH:0397301600,OS HOT BREAD SHOP,30,BELL,ST,YARRA GLEN,VIC,3775,-37.658252,145.374664,,,MPP1,1,"30 BELL ST OS HOT BREAD SHOP, YARRA GLEN","Card Payphone,Incoming Calls"
03973002X2,0397301300,0397301300,PH:0397301300,OPP IRVINE CRES,0,SYMONDS,ST,YARRA GLEN,VIC,3775,-37.651948,145.375211,,,MPP1,1,"0 SYMONDS ST OPP IRVINE CRES, YARRA GLEN","Card Payphone,Incoming Calls"
03596712X2,0359671100,0359671100,PH:0359671100,NEAR HILLVIEW AVE,28,RIVERSDALE,RD,YARRA JUNCTION,VIC,3797,-37.78752,145.62504,,,MPP1,1,"28 RIVERSDALE RD NEAR HILLVIEW AVE, YARRA JUNCTION","Card Payphone,Incoming Calls"
03596714X2,0359671601,0359671601,PH:0359671601,NR CORDUROY RD,200,DOON,RD,YARRA JUNCTION,VIC,3797,-37.771403,145.608713,,,MPP1,1,"200 DOON RD NR CORDUROY RD, YARRA JUNCTION","Card Payphone,Incoming Calls"
03596720X1,0359672107,0359672107,PH:0359672107,INSIDE SHOPPING CE,2450,WARBURTON,HWY,YARRA JUNCTION,VIC,3797,-37.781745,145.613088,,,MPP1,1,"2450 WARBURTON HWY INSIDE SHOPPING CE, YARRA JUNCTION","Card Payphone,Incoming Calls"
03563421X2,0356342501,0356342501,PH:0356342501,,115,PRINCES,HWY,YARRAGON,VIC,3823,-38.20391,146.0629,,,MPP1,1,"115 PRINCES HWY , YARRAGON","Card Payphone,Incoming Calls,WIFI Hotspot,Fibre"
03518202X2,0351825212,0455601881,PH:0351825212,OS POST OFFICE,216,COMMERCIAL,RD,YARRAM,VIC,3971,-38.56255,146.67588,,,MPP1W,1,"216 COMMERCIAL RD OS POST OFFICE, YARRAM","Card Payphone,Incoming Calls,WIFI Hotspot,LTE"
03943600X2,0394361479,0476218217,PH:0394361479,POST OFFICE OPP,474,IRONBARK,RD,YARRAMBAT,VIC,3091,-37.639611,145.134459,,,MPP1W,1,"474 IRONBARK RD POST OFFICE OPP, YARRAMBAT","Card Payphone,Incoming Calls"
03931477X2,0393145651,0393145651,PH:0393145651,NR O'FARRELL ST,132,WILLIAMSTOWN,RD,YARRAVILLE,VIC,3013,-37.809408,144.884208,,,MPP1,1,"132 WILLIAMSTOWN RD NR O'FARRELL ST, YARRAVILLE","Card Payphone,Incoming Calls"
03931480X2,0393146010,0455727180,PH:0393146010,NR NEYLON ST,123,ROBERTS,ST,YARRAVILLE,VIC,3013,-37.814273,144.869134,,,MPP1W,1,"123 ROBERTS ST NR NEYLON ST, YARRAVILLE","Card Payphone,Incoming Calls"
03931487X2,0393146629,0447577540,PH:0393146629,OPP COURT ST,287,WILLIAMSTOWN,RD,YARRAVILLE,VIC,3013,-37.818609,144.882455,,,MPP1W,1,"287 WILLIAMSTOWN RD OPP COURT ST , YARRAVILLE","Card Payphone,Incoming Calls"
03931488X2,0393146868,0393146868,PH:0393146868,NR FRANCIS ST,2,WEMBLEY,AVE,YARRAVILLE,VIC,3013,-37.819416,144.874018,,,MPP1,1,"2 WEMBLEY AVE NR FRANCIS ST, YARRAVILLE","Card Payphone,Incoming Calls"
03931498X2,0393147318,0429606670,PH:0393147318,CRN WILLIAMSTOWN,149,SOMERVILLE,RD,YARRAVILLE,VIC,3013,-37.813095,144.883266,,,MPP1,1,"149 SOMERVILLE RD CRN WILLIAMSTOWN, YARRAVILLE","Card Payphone,Incoming Calls"
03939609X2,0396894993,0417881738,PH:0396894993,YARRAVILLE RWS,0,CANTERBURY,ST,YARRAVILLE,VIC,3013,-37.815851,144.889707,,,MPP1W,1,"PLATFM 2 0 CANTERBURY ST YARRAVILLE RWS, YARRAVILLE","Card Payphone,Incoming Calls"
03968756X2,0396893650,0429309175,PH:0396893650,NR WILLIS ST,9,ANDERSON,ST,YARRAVILLE,VIC,3013,-37.816779,144.891832,,,MPP1W,1,"9 ANDERSON ST NR WILLIS ST, YARRAVILLE","Card Payphone,Incoming Calls,WIFI Hotspot,LTE"
03968925X2,0396894419,0473650616,PH:0396894419,,73,GAMON,ST,YARRAVILLE,VIC,3013,-37.809873,144.88976,,,MPP1W,1,"73 GAMON ST , YARRAVILLE","Card Payphone,Incoming Calls,WIFI Hotspot,LTE"
03574301X2,0357432762,0473035615,PH:0357432762,CNR MELBOURNE ST,2,IRVINE,PDE,YARRAWONGA,VIC,3730,-36.00819,146.00428,,,MPP1W,1,"2 IRVINE PDE CNR MELBOURNE ST, YARRAWONGA","Card Payphone,Incoming Calls,WIFI Hotspot"
03574400X2,0357441595,0419138245,PH:0357441595,NR ORR,106,BELMORE,ST,YARRAWONGA,VIC,3730,-36.013013,146.004638,,,MPP1W,1,"106 BELMORE ST NR ORR, YARRAWONGA","Card Payphone,Incoming Calls"
03574408X2,0357443990,0436482617,PH:0357443990,,114,TELFORD,ST,YARRAWONGA,VIC,3730,-36.01544,146.0116,,,MPP1W,1,"114 TELFORD ST , YARRAWONGA","Card Payphone,Incoming Calls"
03574410X2,0357442912,0357442912,PH:0357442912,CNR MCLEAN,2,CAHILL,CRT,YARRAWONGA,VIC,3730,-36.02229,146.00649,,,MPP1,1,"2 CAHILL CRT CNR MCLEAN, YARRAWONGA","Card Payphone,Incoming Calls"
03579731X2,0357973087,0448195648,PH:0357973087,,10,HIGH,ST,YEA,VIC,3717,-37.21077,145.42611,,,MPP1,1,"10 HIGH ST , YEA YEA","Card Payphone,Incoming Calls"
03596480X2,0359648201,0474823624,PH:0359648201,O/S EXCHANGE,1940,HEALESVILLE KOO WEE RUP,RD,YELLINGBO,VIC,3139,-37.813023,145.50823,,,MPP1W,1,"1940 HEALESVILLE KOO WEE RUP RD O/S EXCHANGE, YELLINGBO","Card Payphone,Incoming Calls"
03516300X2,0351631300,0351631300,PH:0351631300,NR LANGLEY ST,42,MAIN,ST,YINNAR,VIC,3869,-38.32197,146.32792,,,MPP1,1,"42 MAIN ST NR LANGLEY ST, YINNAR","Card Payphone,Incoming Calls"
08952410X1,0895241956,0455869165,PH:0895241956,,,,,,WA,6171,-32.3092513,115.832866,,,,,"LOT 192 0 LEARY RD BP TRAVELSTOP EAST, BALDIVIS","Card Payphone,Incoming Calls"
08975541X2,0897554300,0897554300,PH:0897554300,NR CAVES RD,20,MONAGHANS,WAY,ABBEY,WA,6280,-33.66063,115.258805,,,MPP1,1,"20 MONAGHANS WAY NR CAVES RD, ABBEY ABBEY","Card Payphone,Incoming Calls"
08993610Y1,0899361073,0437558913,PH:0899361073,BARRELL WELLS COMM,15,WARRIBANNO CHIMNEY,RD,AJANA,WA,6532,-27.964496,114.603721,,RIC,MPP2W,1,"15 WARRIBANNO CHIMNEY RD BARRELL WELLS COMM, AJANA AJANA","Card Payphone,Incoming Calls"
08984106X2,0898413685,0898413685,PH:0898413685,O/S EXCHANGE,80,GREY,ST,ALBANY,WA,6330,-35.023624,117.884383,,,MPP1,1,"80 GREY ST O/S EXCHANGE, ALBANY","Card Payphone,Incoming Calls"
08984112X2,0898412822,0459517074,PH:0898412822,NR YORK ST,30,ALBANY,HWY,ALBANY,WA,6330,-35.020529,117.882605,,,MPP1W,1,"30 ALBANY HWY NR YORK ST, ALBANY","Card Payphone,Incoming Calls,WIFI Hotspot"
08984118X2,0898413611,0898413611,PH:0898413611,NR STIRLING TCE,125,YORK,ST,ALBANY,WA,6330,-35.026775,117.883618,,,MPP1,1,"125 YORK ST NR STIRLING TCE, ALBANY","Card Payphone,Incoming Calls"
